user_id,user_idx,n_train_items,n_test_items,recommended_items_top10,actual_test_items,hits_top10,n_hits_top10,precision@10,recall@10,ndcg@10,precision@50,recall@50,ndcg@50
AEQ2LHWWCZLVFABJXOLD7XSHRNRA,320,2,5,B0BH3MZ32Y|B0F2TYEYUN0|B0NTH80GWP6|B03R0NTE55A|B0G3PCG0KBB|B05TDPSU9DL|B0H1LTOPTFQ|B0OR0CPOSUS|B0CCF8CQJ91|B0L1B07U22E,B0BH3MZ32Y|B0B2LJBNXW|B0C3R9QR28|B0BJ2T1LQ5|B0CBYLKBP3,1,1,0.002896884338460024,0.001,0.005793768676920048,0.0005793768676920049,0.06978322183338151,0.002374216451290604
AG5V7DZWKY6USMJIOGMXH7ZLRR3A,890,2,3,B0RZ4K2RZOB|B0GRIPJA0FQ|B0EB15LV7GY|B0DD19DFZRN|B09YQF749J5|B026HCAYETR|B0XL8M5DAHJ|B0S8CJI348V|B0P07DG53W4|B0EXNG2C0QL,B0BL8HZQHQ|B0BLTK3K4K|B0BXNW1ZWV,0,0,0.0005,0.00127657859392211,0.001,0.0001,0.11991252388186706,0.03637111813658424
AHKAX7VVW3VBD76AEZ4DT7PO4DGQ,1426,6,8,B04GCLDTF48|B0V5Q1QJ5SN|B0JGVG25CVJ|B0YJ7V5VM7K|B0MWL5J3DPO|B0X894WEW2H|B0I740FAGDP|B0PAD0L5CXO|B0K90B72SQ5|B0BXRNJQOXF,B0BKY2VN67|B0BKY2VN67|B0BCHTPNFD|B0BCHTPNFD|B0BK7XBDTW|B0BK7XBDTW|B0C1F5S9TD|B0C1F5S9TD,0,0,0.0005,0.001,0.001,0.0001,0.001,0.001
AH7RJ36IWKAUGT3AZD4GSUUDOGVQ,1299,1,4,B0C9D8SQD8|B0O5B08DLMX|B0LPM4GRK0N|B0UGD4HT5MT|B0K25MUDQ35|B0190C78OWI|B01R5WTGUJH|B03Z0ANJABE|B0RMIUJF1HI|B0QTYEV72NA,B0C9D8SQD8|B0B8VN78QN|B0BCHTPNFD|B0C3R9QR28,1,1,0.12014229339789587,0.3611484764640099,0.24028458679579173,0.024028458679579173,0.5939796478861131,0.2858523987893037
AFIN7V7AOBTQS6IDKPLWOKGLFN7Q,636,1,4,B0BL8HZQHQ|B0RHLVWSICZ|B0ZYIONMZC5|B0NAPV1XL2V|B0A5ZK70GSU|B09XN6IIN9N|B0R6BAW0JDJ|B0U51BQ3270|B0U873C1PKY|B0EXMG5JKBQ,B0BL8HZQHQ|B0B73MJBB3|B0BHJ6D5TV|B0BV92PMQ7,1,1,0.11790377044403183,0.3280522129322461,0.23580754088806366,0.023580754088806367,0.6137526593916073,0.2750343229641493
AEUMGQQLYINQERW4AAC7N5EPNOVQ,383,1,3,B0BNT94P2F|B02KDEAB3QW|B0SDBSFNRP9|B0IMDOZQ6FJ|B0I32F8EZTH|B0B6XB5VGEL|B0994ZFNDJI|B07QXVA6UOJ|B0BUKUP342T|B0BQ97PJDO3,B0BNT94P2F|B0BR15S6Y1|B0BQML7KF8,1,1,0.01965896491508381,0.06590365508785645,0.03931792983016762,0.003931792983016762,0.10550121784766583,0.0413958841542191
AEM6RCPUYTN6RDE4NXJHCHPHTJ2A,276,1,4,B0JF4CY35QF|B0CSK8NU2DQ|B0WTMYOJ92H|B0KT6LHHXTZ|B0SOPCBH9TI|B09ARKNSLLU|B0V1X51ULQ6|B0RMJPQX1NA|B0PHX1N6SDX|B0OD8Z3U22X,B0BQR24Z5R|B0BPPNNRC1|B0BPS63PXC|B0BWHZWHWT,0,0,0.0005,0.001,0.001,0.0001,0.001,0.073832702324602
AG5Q72FKGAJV4RB44HX5DQI5U5KQ,888,11,4,B0BG9L37C9|B0YKVBMUTZA|B0WLV0L4JX6|B0RNZPU9C1A|B00S4F1NTIZ|B0SRRHTRCG6|B05KA14WFTN|B0SAEO5IQNS|B0A4AVZV3KW|B0E03HN4Y2H,B0BG9L37C9|B0B8S4ZP8Q|B0BHWN8Z94|B0BGP9BY4W,1,1,0.01224763285840386,0.042999539377242026,0.02449526571680772,0.002449526571680772,0.01844731451051168,0.031256022568714
AFGQRL65EBT7BNHUSU5UYYQZ4TFQ,608,1,6,B0I9LD4UMMJ|B00J220IOHQ|B0T7BWST4SY|B0DR6Q6B85R|B0DZYHII1MJ|B0PHZBAM3N9|B0REHZDQZBJ|B0AW9DWRMRJ|B0GOPG7IT0J|B0TMU360H3S,B0B8J4Q894|B0BJQ46494|B0BFKLD2M1|B0BLNG8FPQ|B0BRFGY217|B0BR3VL162,0,0,0.0005,0.001,0.001,0.0001,0.001,0.001
AELPCOWAUDVNNI6FSHBTD2T3I5TA,272,3,5,B0BSBBQBCR|B0FOGAOXJ3B|B0F15H050LL|B02T8NCFJ16|B0JL6SMYL42|B0WJR6ALAG1|B0S1GUSQQF5|B0UKOFURPYI|B0G6EUB0SKX|B0Q0NUVLUHM,B0BSBBQBCR|B0BRSG3K7F|B0BTYC7YMK|B0BP6GBHYD|B0BWWKL9YN,1,1,0.007876958737349437,0.006749303721225598,0.015753917474698873,0.0015753917474698874,0.002832858831050297,0.02120284404430407
AHYZYHDOPVABNFEREVU42X4J45CQ,1622,1,4,B0BKSMFK1M|B0J8R16E1T1|B08RE6W41HN|B0VWV5LAZMW|B087IREJXSP|B0QT41RCU91|B0ZL08VQFKF|B0MX3KU1K6W|B0MEXI56MTV|B0MBQNZTXYM,B0BKSMFK1M|B09MHCCYSF|B0BS3DLFJH|B0BNKKR6W5,1,1,0.04461627421858039,0.07992438720434761,0.08923254843716077,0.008923254843716078,0.15928372253080955,0.13162433730695794
AH7WEEHKTSKTKL7EY5G2IBIZFQMA,1300,10,4,B0O07VR3QKQ|B0R0BZO8Z8G|B03NZEIS0SV|B0FW5JT0T4X|B0XV1NVJ3DY|B0T1RCMRQT8|B08CSXW37YI|B0U6JI7ONJ4|B0P2XZLJRCS|B0JLZ6T4IR5,B0BBL2Y2D9|B0BP6GBHYD|B0BXC8KGKH|B0BWD621BP,0,0,0.0005,0.001,0.001,0.0001,0.001,0.001
AFNWC4IW5KXXGFZXNGOFPT6ADKWQ,690,2,6,B03H2K9FA43|B0LWL9TOTXY|B0MBXQ27SPF|B02NKDM4MB1|B0CUYP4KW5H|B0MB57VRSKQ|B0VT4D67L57|B0V3M4R00EI|B0FJBSNOTL6|B0M6KKMF7SW,B0B9XNL1N4|B0BDV6QQRY|B0BB26RVQC|B0BPH4YH1J|B0BFKN9WBF|B0BWDLCG6X,0,0,0.0005,0.01729434684581691,0.001,0.0001,0.001,0.001
AGNCB3ECPQ25DLUFYYZLXJEZK35A,1060,1,8,B0BF59LWP7|B0J6TCFOIKR|B0OIR73VHFL|B0PADT918YJ|B0X4NFKQ7NV|B0PPG06MVWZ|B0OYD4VBEBC|B0A4NVW1FMH|B06C9VE330V|B0VZ9FFQBCN,B0BF59LWP7|B0BDM6WZ4Y|B0BTDRTXSX|B0BPS63PXC|B0C9D8SQD8|B07RT6XYL3|B0BHXBKX83|B0BZLF4GKR,1,1,0.02029950218288182,0.0960041567011001,0.04059900436576364,0.0040599004365763644,0.08033066069294781,0.053091919743379026
AFO244HWCWOLKIJJ2GVPTDPS4ZHQ,693,4,9,B0XVTRVKW0A|B02A5ZOB624|B092PYHO4QC|B0SQKXZSRFX|B0C7Z6Y8CCM|B0KZ9PJRHUY|B0VYPZDFD9Z|B0SX9MTW7YH|B03P87D5UWB|B0AHORAA3WK,B0BCZ85D8T|B0BQVGX2L4|B0BJ2T1LQ5|B0BVBXGTWM|B0B7DSVGWJ|B09TJBSX1J|B0BR8WJ5LR|B0B8XYLMLV|B0BCG1K49Y,0,0,0.0005,0.07502529696332255,0.001,0.0001,0.11307706440111619,0.006219906927185172
AGQQP6DY2FQRUES4PNL5TYWPDZ6Q,1101,3,2,B09LXGFB5Z|B0HT8ZPX46W|B0EZXZ4G2T5|B0VF2HIU9TY|B0R3LKLQSUA|B0PE4CVZ4J3|B019LECHTB2|B0OJC6PHD2X|B0NM1477AFC|B0USCLNOV5M,B09LXGFB5Z|B0BVBB57K1,1,1,0.006840762378825159,0.001,0.013681524757650318,0.0013681524757650318,0.14728321183790696,0.023261694169814492
AGQIRMPQXBXKPLSYQLZ3KORUVC5Q,1099,3,4,B0WBCTIYRMR|B0BG2GLZ86R|B0DJV5OYM5F|B0ZIZYN4W9B|B0UNM50BUG9|B0781PDTS8M|B0INZUTX90T|B0WR8AGQ8AA|B0062MAN0S0|B08I8UASSW7,B0BQ36KZH2|B0BQ36KZH2|B0BTSSZZTM|B0C3BF4BCV,0,0,0.0005,0.001,0.001,0.0001,0.001,0.018048168975973913
AHRQWNZFXABXWXMXPDGA6LHU6W4Q,1536,1,3,B0C6F19MRQ|B0Q11N4LCVI|B0C03PX5VNI|B0BD3H3XB7U|B033GEDG5YV|B0W2IN75TJQ|B01QTC0BI4W|B0XTWRHT9VT|B0N5EIVYKY5|B0JCENV7CHO,B0C6F19MRQ|B0BSF35DN6|B0BRCP3GMW,1,1,0.08010973381297501,0.2405635106497369,0.16021946762595002,0.016021946762595003,0.43527295790479587,0.15376168143231672
AGQ4DDJTO5TDQ5MCVQYT3R5O77EA,1094,3,1,B0CBV5RJXG|B0LBYGV18X5|B0XVU6XYW4Y|B0D6KUP9IT2|B02STVRGFL1|B0WT0BOE1Y5|B0D9FM68K19|B0B91OBO7PE|B0NIYW172JA|B06LJBBKYZ0,B0CBV5RJXG,1,1,0.14973205374631912,0.42897419148091526,0.29946410749263824,0.029946410749263824,0.8176354706871193,0.31412851695139893
AHRX77RPTP4BLS2M4DIJNT6UUAHQ,1541,2,1,B0R3SHO1P1P|B09X3PW4SIF|B07W9UGO6IF|B04AHAFNUU8|B0RTTBWRT11|B01LOYZI570|B025O13W5YV|B03N494PHAO|B0Q3QSGQ9PE|B0J1XOFYFHV,B0BRKBQ8N3,0,0,0.0005,0.044086533147783706,0.001,0.0001,0.15669390502882308,0.001
AGO545Q2YFOJMGGJL2NH3GAPRSLQ,1075,1,4,B0BNT94P2F|B0ZFILTX5A9|B08E89ZVY8D|B0OF0KLGSUJ|B0ZUUKK8JFW|B0Q2KFRYGHI|B0GDTIAJGBB|B0OYKV93I30|B0G9A1VRX6L|B0UGFC817ZX,B0BNT94P2F|B0BNMQW5S9|B0BRVCLLKD|B0C1478ZNB,1,1,0.03302691639156009,0.068640265771019,0.06605383278312019,0.006605383278312019,0.10948465664842236,0.08743599168284466
AGPRHPWFB27EUCNFWBAYFH2URSWA,1089,5,2,B04IO937HOP|B0PU2K2VPFJ|B0M9QBHAZXA|B0J6EVW3RPM|B0HTOWUFLBZ|B0ETJ7JWBW3|B0EXDDS39Q5|B0YLUX1IYP6|B04YM9UZG38|B0NJNA31TWK,B0BFKQ32XM|B0B4BPSL2S,0,0,0.0005,0.001,0.001,0.0001,0.001,0.001
AGOPHLYAKBNK3XFI2WWUZ76YZPHA,1082,1,3,B0C9D8SQD8|B0S5ZLODHEL|B0G7GTDO9T4|B0H56L2V124|B04PH3H7KPZ|B07QWXABQEU|B0MFVCGDRTH|B02QENYAU7A|B0026565PXF|B0AJEAEDVDV,B0C9D8SQD8|B0BTYC7YMK|B0BR8KS18L,1,1,0.05122955232493884,0.15536247298318157,0.10245910464987767,0.010245910464987767,0.2148064737546147,0.1692461592626478
AHRYM5JKUQ7CDE2M5KH6MAP5RDZA,1544,2,1,B0C1V4LPMK|B048EFJN6IT|B082UNSFIBS|B0D4JDZCLRS|B0XH5GPOB44|B0V6CWRLKEC|B029ALZOI6K|B0F6WN7RBFY|B09PL8F24ZU|B02RU53KC5G,B0C1V4LPMK,1,1,0.04219763748803376,0.08625927801976828,0.08439527497606752,0.008439527497606753,0.20258828665654782,0.1268704271838681
AGNWUMZARHLPJIJDSE2DZ4AJ57JQ,1071,5,2,B0B8J4Q894|B035SPBTKBS|B0ZTKMVRWU2|B06SWBUNEWG|B0K5ABSL37Y|B01X9TCQ68Q|B09W7XLB6MR|B0TUW48AGXI|B08E8MHXWP8|B0KXGS9JBU4,B0B8J4Q894|B0BS92YMK4,1,1,0.061795794115671696,0.26374821726484265,0.12359158823134339,0.01235915882313434,0.4440836965084106,0.18974404846142304
AHTC6RAF2FZ2VKT6R45N6UO6DD6A,1555,3,2,B0BKGPG66Y|B0FJY4OL657|B01O90ON73X|B0XK96W9P0H|B0I1FGSZ26C|B06QO7CY5TX|B01B05PL4HO|B0AB7WLNEVK|B0SNFP8291V|B06HH6Q3D42,B0BKGPG66Y|B0B87NCR8B,1,1,0.08095283369373354,0.22977250840061236,0.1619056673874671,0.01619056673874671,0.34990388004615497,0.19659849077307454
AHT6ZYTMCHIYT33457ZLEM2OJVTQ,1553,6,2,B0BL8HZQHQ|B093B732LAO|B070EQ0U5M3|B0JN6Z4JGUW|B0MHNJG9HSD|B0Y34PS33J4|B0IKINWQY2C|B04S025YGSG|B07WLMJR6NC|B0XPOYZH3UQ,B0BL8HZQHQ|B0BK7SC2VT,1,1,0.040097661445671506,0.18764269018689517,0.08019532289134301,0.008019532289134301,0.2398888020833728,0.07410822263183187
AGPS6NAFQU62XJNRH56M5HDRHJBA,1090,2,1,B0BRJZKTTK|B0XXTRXRBYG|B0JJHXAK1OM|B0VK1J0YMT1|B03M7FUIXKD|B0CQOAMV2NH|B0U4IVZS4YN|B0DP8QX3EOA|B0FOV9K3669|B0EU77BU4L3,B0BRJZKTTK,1,1,0.018222069066226202,0.05141293381522306,0.036444138132452404,0.0036444138132452407,0.05224249576047752,0.04658514588467764
AGS4XRFEDKRC7XKQYJIHT4JKNVNQ,1116,1,4,B09Y5794P1|B019CZPBKV7|B037I0U1545|B0J5EJUEXCC|B0OVM046TRM|B0LQM314HTQ|B03DKRK4VAW|B0U1895W77B|B0VU23P1NOV|B0X30BC08JC,B09Y5794P1|B0BRXBFJT4|B0BRX9C4L7|B0BRX9GTR9,1,1,0.01158923213684334,0.10474814131420535,0.02317846427368668,0.002317846427368668,0.1902648852993573,0.04600604219500973
AGR4GRYHOPWJYJJQH5BBWGKD6N6Q,1105,1,2,B0BQ3L4PGK|B0JGT67WIKL|B0YDDYUKK94|B08M5QQ1HGK|B0WBUP3D07U|B0WPX7AA4CD|B05398P3M4I|B0N6KDWYGIR|B0R4333AFL1|B0C5R6JNB3A,B0BQ3L4PGK|B0C6147THR,1,1,0.01888507411676393,0.001,0.03777014823352786,0.003777014823352786,0.001,0.10500139506002759
AGTGP7SLGJGH6PJCAAYEN36OQI5A,1137,2,3,B0CBZHRZDY|B07KMV4WGGL|B0AVNXGMD0Q|B077SE3EOZF|B09IBT5U6X9|B0IHJ3MMB69|B0H9E5ZGHK2|B0B8H0JMZME|B0H0H0H821E|B0J2OUF8PK8,B0CBZHRZDY|B0BMGFM77C|B0BD99H6QJ,1,1,0.014721922901661341,0.11394593134713786,0.029443845803322682,0.0029443845803322683,0.2354911399549612,0.05862069821511741
AHQBA5QJU2I3X5KEXQMIY726X6FA,1516,3,1,B099DQBG26C|B0BD81ECUKP|B0BVN3OQBJW|B02S78NVROO|B0WZ6PPNKQS|B0GT83LLT9F|B0B4CM2AEUX|B03HAI6SUVL|B0O4HZ1613V|B0S19GCB5P2,B0CDLTRQGM,0,0,0.0005,0.015673951284615205,0.001,0.0001,0.1585014097416194,0.001
AGW25DVJRBYMQKIZIP47VMHZZW3A,1165,1,2,B0BY8CSVK2|B0GA39DP6EZ|B0BA7XL4EFM|B01TMYORHQA|B07J8EK7QP8|B070KJTZX6R|B0E79KUP09R|B0ZBUAJRG2I|B0DENMFRWPF|B09YC2PEJNG,B0BY8CSVK2|B0BY8CSVK2,1,1,0.05018331208319254,0.18394003856550953,0.10036662416638507,0.010036662416638508,0.4128589307222923,0.1220321182951351
AGVJTQYSA6AZTILB5RBFO6G3BFJA,1160,4,2,B0BLJX79MV|B0WANI1QQ1G|B0MQAW4KNDH|B0JI8E3PPSK|B0NAU0H4S35|B0MWRP62NKA|B0J3SD4YJJA|B0NA5JSI13T|B0X86JDRZMY|B0E63039IMY,B0BLJX79MV|B0BS3DLFJH,1,1,0.05782492120588128,0.1227684819484655,0.11564984241176256,0.011564984241176256,0.22988672858584805,0.07062840740474738
AHQM2R7DOP5CTEPDKA6MKT3ET25Q,1522,3,1,B0SL7SUQE3A|B08KLQCVCYP|B06WKWKNVPB|B0243907ZCA|B0VDN2HGJUV|B0RSSZ13GH7|B0WQKSHIIIS|B0R2IFQ24LJ|B0Z99JZ8OD2|B0IZFCP5Y8Z,B0BSLJYN7J,0,0,0.0005,0.08329521409092906,0.001,0.0001,0.16014749640762035,0.03377366816895259
AGUNGOR2O2DXKALA24CWPWJFT7IQ,1150,2,2,B0BL8HZQHQ|B0YCSAHM6K5|B0669DU1T8F|B0LL3WBXOKA|B0PMNLXDVB5|B0SBCRACYRE|B0I281MLO0N|B0BJ9112W11|B0K366FQ18A|B0A9CYFTFTI,B0BL8HZQHQ|B0BJ6TZ8PC,1,1,0.10967632117010542,0.30275999084318256,0.21935264234021085,0.021935264234021087,0.5055736443614024,0.17945491795024068
AGUHE5OD7EI5HOZ34SRK7YZ343QA,1147,5,4,B0B87NCR8B|B0ZADLON5DI|B0TSFSAXSQT|B0SN0K61MYD|B0S5O933GO4|B04L81PEB3J|B0CB76Q9UJB|B00CD5ZISH6|B0TWAPT4ZKI|B0YONBPWWYL,B0B87NCR8B|B0BRTVC2ZX|B0BXJCVNHB|B0BTJCWQWW,1,1,0.061975391855653844,0.11030926675544213,0.12395078371130769,0.012395078371130769,0.2400859284537778,0.14536198837946931
AGUAXC4MHDLLIX7LCYCL52AZ4VKA,1144,2,3,B0W83SMIOCL|B0CGY0RXXNX|B0H6ERVMR1Z|B0O1AXC76QK|B0T1LRL4U98|B0M141U69QR|B0STX4F5F1T|B0OY9C09NUL|B0P6HEE43FH|B0Z0OKDDE9V,B0BFKLD2M1|B0BNDBVDDZ|B0BT6CNCCX,0,0,0.0005,0.0074196359943735374,0.001,0.0001,0.0010331330055204264,0.022025601270365736
AGU4D2QZZJH2EYZJWDVUAS4WMZHA,1142,3,2,B0BJDN3C6N|B0FRU3KAQE3|B03G30TTFNA|B0831DDGJ8X|B0Z68H9K0PN|B0HGBGH933V|B03KDHDBSNN|B0QHPC87HNF|B0TLH2USVS6|B06RRMMA2O4,B0BJDN3C6N|B0BGXWQLWL,1,1,0.1713460192673489,0.476108655692636,0.3426920385346978,0.034269203853469786,0.848298985178691,0.4198635989520188
AGTFUGDWSM6SRFLCUZCFRDUVUTMA,1134,1,2,B0B123HXPS|B032CNWP3JH|B0HM18MMN4Q|B0SII1SLXQ6|B050637P362|B08988NXWBO|B099MAO9N9J|B0XD9V28GP0|B021YCJ5FJ7|B0VSX8LK456,B0B123HXPS|B0BZJ8S1K9,1,1,0.06349151316181384,0.1754775489461625,0.12698302632362768,0.012698302632362768,0.3606839947995807,0.17773885366860773
AGRCB73M64B3F2TTIKOFRUYYAHXA,1106,2,2,B072F6UV531|B0EJVJSMLRN|B0DSXQWRLRF|B0RPLG6ZYPG|B0TC1YYTURN|B02JSUFLHZH|B0AZ8MD764U|B0R64LE4UUJ|B0K5TTHS6J7|B0HBJUTLPR7,B0BSLJYN7J|B0C57B4JHV,0,0,0.0005,0.001,0.001,0.0001,0.01498923290747519,0.001
AGTDZ74HAY4CPYMBYISYRSS3IEBQ,1133,3,1,B0BR8KS18L|B02G9630XCT|B00C1G2ISIL|B06U43L1TUV|B0ZKB3NXHDD|B0V7MCH6RBY|B0YYXW20TBS|B0Q78L7MB69|B0S648Z5H6C|B08N8BFBQ7G,B0BR8KS18L,1,1,0.06326779582139619,0.23311020000768728,0.12653559164279238,0.012653559164279238,0.45473804361244763,0.18273268318411032
AGSQ2TBMKE44P2VSD544HDFOSPMA,1126,1,3,B0B8XYLMLV|B0JNUHG9VJA|B0RVNAU4Y2I|B0O7YTPITW7|B0H1X65JMS9|B0NRG8DJSCB|B0SJK1MNZF2|B093LD6GNCY|B0HXVNTPU6Z|B0ADJ8KBKA4,B0B8XYLMLV|B0BQY5HQB7|B0BSF35DN6,1,1,0.06048397436008825,0.19867313086093003,0.1209679487201765,0.01209679487201765,0.27932602547233454,0.18407682514642204
AGSN7MAOZJCHEMJ6UWIIPUEBIDXQ,1125,2,3,B0C1V4LPMK|B0LWITNI48F|B0F1BG8Y72Y|B0K1E1256ND|B0M97ZGN11P|B0962DC6K67|B014VCC98JT|B002ZUKB83K|B0OR0U4Y8Z0|B0RTXYGWTV5,B0C1V4LPMK|B0BLHBN9FK|B0CC32HVQY,1,1,0.008380332094752072,0.001,0.016760664189504143,0.0016760664189504144,0.027187570205034838,0.11221066602857593
AGSMQV6R2OF4ZSEKMA2PDGXVACOQ,1124,2,1,B0BZJ8S1K9|B0F2R1VYJS2|B04YB5NGBYR|B0SAPBCKQ6O|B076T1LKKES|B0H4AJQVUUV|B0TLPHWXGPB|B0H9SDCS5PV|B0D3K1EH4BZ|B0NVGY7IXM8,B0BZJ8S1K9,1,1,0.009510469522376386,0.001,0.01902093904475277,0.0019020939044752773,0.001,0.001
AGSJ36XGUTNHKVVZDNNIY4CUBKSA,1122,2,1,B0BP2XZSWN|B0XY6NZN3XB|B03HLXNPCJ1|B0XVMDI06Z3|B0X52QU6XUX|B03YJKOUDO4|B0OBX7DDX14|B0WCNPQEA1N|B0RFF5LHUFG|B04TJ1GJKUH,B0BP2XZSWN,1,1,0.12737779405574856,0.44269939426460053,0.2547555881114971,0.025475558811149712,0.788008994038187,0.34384252285863653
AGNRWJMNVOGLXUQSJ6T2C5GY5JXA,1067,3,1,B087VO4NI8G|B0AJS859DFK|B0EAIL5HD8D|B0GQ3UPF2OU|B0HN8PYMZJB|B0WJ3FQDC8R|B0WOYT7BOR4|B06DXWX7MTV|B0R3XG9QIIS|B0YH018IXUN,B0BFKN9WBF,0,0,0.0005,0.07304684723002067,0.001,0.0001,0.13115440022588762,0.020905937516488175
AHQN4YVZHLK7J7D6WYG6I3V5OUTQ,1524,1,2,B0C1478ZNB|B0TP9317IBK|B0BV93LR51K|B0ZNM9JN0C9|B0N6ASWYBDL|B09HV64CB1G|B0NBLJ1Z2TX|B04S6JNXY3G|B0BC6HAU4Z5|B0ALF3MNLQO,B0C1478ZNB|B0BXQ1WQNV,1,1,0.022770463401670656,0.10468753032926768,0.04554092680334131,0.004554092680334131,0.14619792909000004,0.030699701859495825
AGRYOQGUD77PV2TAZSVWP4Z2VTXQ,1115,2,2,B0BC7J5MJ3|B0U84XZCABM|B0A090ZAUIY|B0KD8K5R6ED|B0P4LSA3EH9|B023R1AL2DK|B014RKEN56D|B0PTE7GSSIL|B0FHZELLW25|B0979RG2Z2V,B0BC7J5MJ3|B0BWLR9KZL,1,1,0.01926041758694445,0.11835920371516906,0.0385208351738889,0.00385208351738889,0.2586455482145106,0.04745356019858429
AHTCTLY65WO4BYI4ACGYWMILFLHA,1556,2,3,B0BQ36KZH2|B0ZH5OTF7WG|B033L56NZC8|B0VZCSC5FAQ|B0RZT1DWGG9|B0VWTJ440RS|B0P66NPJHTL|B0UWEEJF9Q1|B0JZMTC5GFO|B0HD6Q6RSBU,B0BQ36KZH2|B0C78JQ42N|B0BD99H6QJ,1,1,0.14265448362842953,0.40609579883896846,0.28530896725685906,0.028530896725685907,0.6360770425513451,0.3153213133717292
AHTWO7Z6GD2E3CJRZHASVWM6VBLQ,1566,2,2,B0O0POJ5OAC|B0A8ST04MGN|B0JFPR0HZ17|B01J7N845BC|B0JI75MHGHS|B0VVKP2KP82|B0KZ0EDZPU7|B0YHMSL7BXE|B0RI92FM7DS|B0UZ63ORQPH,B0C6147THR|B0BQ3L4PGK,0,0,0.0005,0.04243528273496342,0.001,0.0001,0.17315250665593462,0.015685664213127733
AHTGOIIAVZ7OZGXPHJM7CYLA6IMQ,1557,2,2,B0BXNW1ZWV|B0AATS9FC37|B0OEYNL53LZ|B0I8X4YPAB7|B0UWZW8VC7L|B018N0SCHPQ|B00G1XS5QJX|B0VFLC2ZQX9|B0PWSEIU13H|B0E81V78ZLR,B0BXNW1ZWV|B0BWDLCG6X,1,1,0.0063518877252995085,0.001,0.012703775450599017,0.0012703775450599018,0.052472981893858614,0.001
AGGUNH36MYQLIZNEJTNPQKWM37YQ,979,2,2,B0BNT94P2F|B0JT25PCM7X|B0CQN3NOY21|B0ISIEF7GN5|B09HP77R2O1|B07YAHIU674|B0IF4KIZTHL|B04MTJGAVWY|B09STIWGHOS|B0WAXFBFGRQ,B0BNT94P2F|B0C9D8SQD8,1,1,0.001247742940291216,0.001,0.002495485880582432,0.0002495485880582432,0.022932983480287054,0.001
AGINOEQ2TKRFEMIG2ZPV3PMU4GHQ,996,2,2,B0B93L6V3C|B09KWQ1HLQE|B04D49CUV3C|B0R7IUPRUJI|B0VNGOMP75V|B04P9Q21VU2|B07KV5V40DD|B0UBL7H5Q1Z|B0YZY50PBIU|B0BDKB4I5WT,B0B93L6V3C|B0BTJ2WV5H,1,1,0.08988246151256161,0.2688637865046161,0.17976492302512323,0.017976492302512324,0.41671497346140324,0.17559566094425128
AHXI72TJSM3EXQUJDFZKLSV5SKIQ,1604,3,1,B0BZJ8S1K9|B0QWTRJIJBE|B0P8HFSR71I|B0ZOPG5RU9V|B0BRKF4239I|B0Q2ZJN5Q55|B0I18J7TXB2|B01MYPBORN0|B0MPJKXTME1|B0P6PWDLQGL,B0BZJ8S1K9,1,1,0.11722153881926758,0.36389265435959184,0.23444307763853517,0.02344430776385352,0.5775881604384887,0.26858546565838354
AGIGZYOXSFZD5ARXBWU2HYCEMV3A,995,2,3,B0C3YN96DN|B0PT1XHO5HX|B0KIVFSOWZY|B0XJRX1RHL8|B0FP0NMKUC9|B0VSDIOP256|B00ACHGGDAR|B0U9Q7HB2C0|B02YG34TWX6|B03Q160SZCM,B0C3YN96DN|B0BTYCNSKN|B0BTYC7YMK,1,1,0.05268310489008488,0.22378185586486005,0.10536620978016976,0.010536620978016976,0.3816777154526398,0.10345035462308254
AGIEO6JWDTA7S4O3TJBOED52CMYA,993,1,2,B0BY8CSVK2|B0LJBNLTKQK|B0LNTFEE94X|B0YTYI8708I|B057WZBYI0B|B0KYUAZMPY7|B0A1KX77VFU|B0MV9CS7NGA|B0QIIVQJL13|B0TAILCMGQ4,B0BY8CSVK2|B0BRJZKTTK,1,1,0.042790282011858985,0.07710722924678759,0.08558056402371797,0.008558056402371797,0.20671152858431682,0.13926138618692105
AGI42DRCGEACXEULM467BPCUWWDA,990,3,1,B02N1MCG1BA|B00LQS0J1WB|B0612HEE29B|B0VPTWZX392|B0XVLPTPGMB|B0ZN0KMPKIZ|B0X43U3R8NB|B05YV7MP09W|B0OONF0LA0S|B0L6I41AQ59,B0BJ7MSTT6,0,0,0.0005,0.02122180830536764,0.001,0.0001,0.05346779931617864,0.001
AGHXB6EEKUABBUZCGHMI6WMYV65A,989,3,3,B01I2N7G8K|B0SUA2CNVCT|B0O7P3I0HC1|B0HYRNXIY3U|B061LM57OJQ|B0RL7874117|B0PFDABG9TS|B0N8FQVMGVJ|B0XUVQXD1PY|B0C1SVX04ON,B01I2N7G8K|B01I2N7G8K|B01I2N7G8K,1,1,0.11369795781972103,0.3589649323683018,0.22739591563944206,0.022739591563944207,0.7271657041620401,0.26409178424635416
AGHTXYW74OHZGZVHM4JV5OBOTT6Q,987,1,3,B0B8J4Q894|B0MV9VYPGL5|B0KFNCS6Z7H|B05W1DG445O|B0TZDHP9O1G|B0S1ZUCPQ0L|B0EH33878M2|B0KSG5ZVCS4|B0J9JSA2HFJ|B0RCYLEIRIJ,B0B8J4Q894|B0BRKWP7FV|B0B123HXPS,1,1,0.029148154925028633,0.034580607585468104,0.058296309850057265,0.005829630985005727,0.019358439504791942,0.0703401923598795
