userID,recommended_items,groundtruth_items,recall@10,precision@10,ndcg@10,recall@50,precision@50,ndcg@50
AEVRFAMGL22KW3OJ4SHAF6JYVN5Q,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0B96HZ1YQ,B0BJ1Z6NBY,B0BKN4V11M",0.0,0.0,0.0,0.0,0.0,0.0
AEVRYNY4TQZIJD7TSZEKI6SYH2LA,"B016RGH1AW,B08YN2CZV1,B081K46RSD,B07BX2487R,B079KKHQBW,B07GZY98SK,B01M6XET89,B08544Q86W,B07K6W4XV6,B07D7J494Z,B01H985AV4,B06XNXLW4W,B06XMY6836,B0758T2WLK,B07J63FDRW,B01AB76NHU,B01MSDCGAH,B0C44DG8TV,B0794MR21D,B016VNO28A,B072QKNQBR,B07TXLTPJD,B079RM38S2,B06WD3M19M,B01LZIEUAA,B07759GJ8T,B01LXQUJ7O,B07PBCZ54B,B07D6ZLTZX,B076NYPNBR,B07FPMRR9Y,B06X91BK6C,B01FWN19F4,B0813YPYLB,B01G37KPYY,B081B9P51V,B07JNWV4KL,B01N7PNRZR,B01M6Y55HQ,B07MQPR7XV,B01GLXXWMC,B07FTJ7SRB,B0847CT223,B08P123L8L,B079WNX4ND,B07HCPT2FY,B07HCMYC44,B01LKDRT7M,B09CR3SGQ2,B07141YQ33",B09RMS4LBG,0.0,0.0,0.0,0.0,0.0,0.0
AEVSGP2LO5XN5XPKCUDB2UKT2JXA,"B07CZY8DDM,B01N6ABZ7W,B0C2WS76D1,B08PCPFN9C,B08BVY7FYH,B01N0CCUW5,B09NCGHTVT,B074L58FFX,B07HS1GKK6,B07HQXBF5C,B0722XXK98,B0BHKPL3FD,B01N163DYJ,B01N2GFIH9,B015P940VA,B07ZLWCP5Z,B07BKMG9ZJ,B079TYHFLH,B079FL28Z6,B06XB55R3C,B07LGBGLGJ,B01N0BZDB7,B075VC5WGF,B079BM1M35,B07KC6HC7F,B085BK7BBZ,B07946CFRT,B07BSCS729,B0724ZDXSC,B0BLJVTDFR,B078TD542G,B0B3DQV4XJ,B07YF5BLYF,B076BDMX8Y,B07KJX6GWY,B073WKWDCZ,B0C9FQJS34,B06Y5LX989,B07GDVKHLP,B09XDRFX2Q,B082P956YT,B0BTCQ9HC1,B07P66NW8P,B08XBYS7M6,B07ZS2JN9T,B07651X4QG,B08PKSZ31M,B07DH2CN98,B06XKPQJZH,B0B8WJ8XFW","B07X37B7ZB,B094DC2LMF,B0BY7BD1SX",0.0,0.0,0.0,0.0,0.0,0.0
AEVSGUNV2GXUBZ3ZJQOKASDINWEA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B07XTLZ6RQ,B09NHV9S9R,B0BTYF6YMG",0.0,0.0,0.0,0.0,0.0,0.0
AEVSW5JMY6MXXJRIOYHR2BJBS3AA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF",B0B41BDG5S,0.0,0.0,0.0,0.0,0.0,0.0
AEVYUR56DDZZX6PBPXCULXRSHDLQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B08SBNHPBF,B09JGQQ1BD,B0C62HW5Y9",0.0,0.0,0.0,0.0,0.0,0.0
AEVZ44WVTEEH5X42JAL4W45IS5YQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF",B085B9RM7K,0.0,0.0,0.0,0.0,0.0,0.0
AEW3OEL4FA7DTHD7IZFJOYQMZ67A,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B01CF0YI64,B07HJCF2D6,B0BKCBBSWQ",0.0,0.0,0.0,0.0,0.0,0.0
AEW53Y3ZA2XJS7RZU3KRUU4GEA7A,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0B7254VPX,B0B7B8YLQ6,B0B94YX14J,B0B957QBV8,B0BF8RXMV9,B0BF984LP1,B0BR8WJ5LR",0.0,0.0,0.0,0.0,0.0,0.0
AEWA73ZOFSME3SMC6WKEDTKMDGHQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B09MHCCYSF,B0BFDBQ9LV,B0BGR86FW9",0.0,0.0,0.0,0.0,0.0,0.0
AEWC2355J6RMJCDFFZXB7J4SBBZA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B01IKZFL5A,B07DP5GFZZ,B08FKVY66T",0.0,0.0,0.0,0.0,0.0,0.0
AEWDOAXSVQUCJU3OTMNAPP2FTQFQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B09KH34NWC,B0B87NCR8B,B0BH3MZ32Y,B0BJSM87QC,B0BNDBVDDZ,B0BRC5CYFS,B0C6ZQD5PJ",0.0,0.0,0.0,0.0,0.0,0.0
AEWJCFL4U3A3C4IPRLNNL6KQ6GFQ,"B0756DP4ZK,B07YF2282D,B0848R6CV1,B076JK94GS,B07MZD3DZF,B07NDNQPSJ,B09GY93FCY,B076JN5W51,B06Y5QK1CZ,B071WKP5S9,B015G3OWUY,B0752XYGXW,B09KXDBN6X,B01N5STQYR,B08SMG426G,B07F8BYX8G,B096QT2BHQ,B08MJMF2LF,B09LHD9P7G,B06VY7WCJM,B07JK12VKK,B06XR46TFS,B09XBYK68Q,B07NKKVYZH,B07MPW73QB,B01KDJ2T6U,B01FIQQ98M,B084Z22ZT4,B01MSARE4D,B01MYBA2AU,B01M8Q4AJV,B01MF9BKHD,B01M3R6O7J,B08VF8VDY5,B01MEH5JRL,B01M2YY9S9,B01E638CQU,B01HSL49BE,B08HFRBJ6T,B073VZ3CCM,B073VX7Q21,B073VSXN96,B073YG3NW2,B073VMMGNB,B073V8V7HZ,B073V89WGD,B073SBTJS8,B073V43LSL,B073TQSM8Q,B073TQRH3M",B081732LNJ,0.0,0.0,0.0,0.0,0.0,0.0
AEWJLYTYNBIUTWLBLKEF5DHBSRTA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0B6P97J1R,B0BWF5N4Y6",0.0,0.0,0.0,0.0,0.0,0.0
AEWKK2VDABRP2BATQM2JVJ5JMFDQ,"B07FK9M67G,B078DTG7CM,B01AKFBB8O,B08BK5D4YS,B077ZFRZCK,B071S82N8S,B07KV7VQMB,B07J4ZLM98,B07JH8BTTY,B07Q2BWS7Y,B07QDTQDMK,B01LWA6S8C,B01GLMLXBK,B07PX3KKRY,B07QXGF1KW,B0B5NMV8DB,B07NKT6F11,B01KEV8ZQK,B015GOI0OC,B07B3Z96KS,B092SXJCZC,B07B3NGZ8D,B01MUB8K0H,B01H5AHPBY,B06WP9C75Y,B07S8DYDHZ,B07QKSCLBV,B07Q2D8Q4K,B01EPE8N00,B01D0EN3LK,B01GHM6256,B019WYN3NA,B015WMBF1I,B07Q1FHV5W,B073W1WCF4,B073W2LZSN,B073W2T1ZL,B073W2V3HT,B073G8S9KJ,B073W1MKVV,B073WJZB6W,B073G7V6TR,B073V7FQNN,B073WMLPJV,B073WHHY84,B073T9LW2R,B073GB3RM4,B073W1G399,B073VZ3CCM,B073GW6RK5",B076KLDLHB,0.0,0.0,0.0,0.0,0.0,0.0
AEWKRPG6FVPW45J5SIDFAWFVPORA,"B07912XQRP,B07W1J5M32,B082MQWH9K,B09YMQ531N,B0B72649R7,B017ADO5ZK,B09YMHN8T7,B0CC32HVQY,B09YNJ1YB3,B09YNJH8LV,B08SNWGKZM,B0CC381C7Y,B09YNHMTCV,B08X1WJP1J,B096GCX12W,B0CC3GNHBX,B0B5Y7PMWQ,B0BDGL85SP,B09ZLWHBRV,B09MDJTJSJ,B09M7BT151,B0CBQD93G2,B09ZQ76CM1,B0BP7XZXXY,B075VHWLLH,B0CBQBN577,B08W1M2XD4,B08T6KCSL5,B073V7FQNN,B073V89WGD,B073V8V7HZ,B073VMMGNB,B073XT4V78,B073VSXN96,B073XRT2WG,B073VZ3CCM,B073XRH9NQ,B073VX7Q21,B073XQLFHN,B073TQSM8Q,B073TQRH3M,B073TNM9ZN,B073XVFX54,B073TMB2ND,B073XYMFGT,B073TLC6S5,B073TL783F,B073T9LW2R,B073T1425Q,B073SZV7RW",B0BDGL85SP,0.0,0.0,0.0,1.0,0.02,0.23540891336663824
AEWKTRXXRC36WYOCFCYDLQBKCMPA,"B0BH24L6RH,B08XW74TX6,B081K46RSD,B018BZGJT6,B0752S33B6,B01GAG3XHY,B07H9FNY3K,B01IFYQL14,B08WZ2MR5P,B01DPW6VNE,B079KKHQBW,B08X1G8DQJ,B016AQ7YK6,B0756KGMMD,B01DPSERRA,B08544Q86W,B071S9GTL2,B0CDP4724X,B07K6QSX2V,B07KJF6C7C,B07QM9W9XK,B01N1FTNGE,B07664BP6X,B0933GS1V6,B01FEE35QM,B07BPCW88K,B0BLKVRW5N,B06Y1YRRG1,B07SWVSNRP,B074YJXTRQ,B073W2T1ZL,B07QCHWVC9,B072MRY47P,B078YMLLHK,B07L3YQMXB,B071G9CFVH,B0BF54K9GP,B0C44DG8TV,B0BRKBQ8N3,B07J63FDRW,B07G8RM6MN,B075RR9VLX,B07R4BQZH1,B075MPCFF4,B09DD9DG5V,B0C42LF75K,B06WGZ13GL,B07N16SHCB,B0BYPC8GNC,B07K5TSY4P",B09KPP2YRX,0.0,0.0,0.0,0.0,0.0,0.0
AEWL2BNSHMRFUVIHTQXYLNBFKHFQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B07QGHBHL7,B07QND8BPW,B07QPXSP8R,B09WTMX11V",0.0,0.0,0.0,0.0,0.0,0.0
AEWLAR5ICCUUCPHH3RGO2YDUTMMQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B09PN8DKC9,B0B46RJ2SP,B0BCMPR6MH,B0BQ36KZH2,B0BXNW1ZWV,B0C2T7RRF2",0.0,0.0,0.0,0.0,0.0,0.0
AEWUPHQJLELJIIKUKES2EYMUNSHA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0BBFVYZ3R,B0BC7J5MJ3,B0BGL22M2J,B0BVBXGTWM",0.0,0.0,0.0,0.0,0.0,0.0
AEWUUR2XBFPTAMUN32FDFBIE7PWQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B01N0Y9BGX,B07ZMM1XGT",0.0,0.0,0.0,0.0,0.0,0.0
AEWWAN7CKW7CCUJJI5JHCU2G7CDA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B08Y6C9JPZ,B099QX2RLQ,B09Y3TJ9CQ",0.0,0.0,0.0,0.0,0.0,0.0
AEWWTARC7IBEJXXYQO6VN5ZYEILA,"B01DROZUY6,B0BYTMTH74,B018PS8XG6,B01FAWOGPW,B071S82N8S,B016LC8RQY,B01GZCYSK4,B01JQ9ZXKC,B01AGTQT5O,B01DA7YZIC,B0BDSXK5BK,B01M7SS6GC,B01M5EGDWT,B06XYDVXVF,B07ZS2JN9T,B07BHR8ZW7,B071YMKRJR,B088CXT9MG,B01NBEGIAU,B01BJUJG9K,B07B3HMJ68,B01BJXT3M2,B071LPXJPD,B01BJV5I8C,B01LYYWU3X,B079JYX9GN,B01AK9SQIS,B01BJY5IS4,B06XQ41Q3P,B072N35J97,B0831V9G3X,B07VZ23NK7,B089RVSQCP,B01E80IO14,B07719HT54,B073XRT2WG,B073W1MKVV,B073T9LW2R,B073W1G399,B073VZ3CCM,B073XT4V78,B073XVFX54,B073VX7Q21,B073XYMFGT,B073Y86CHD,B073VSXN96,B073XRH9NQ,B073YCQ9D1,B073V8V7HZ,B073V89WGD","B07WT4T1CR,B07ZMM1XGT",0.0,0.0,0.0,0.0,0.0,0.0
AEWXUOXREEWC4U3L5XYOQ5RGHF7Q,"B076J7S1MC,B07P87YMSM,B07LCYRFV5,B07WSX27QR,B07XJLKB7M,B07MQ661H6,B07NZJMLJW,B07PPCLDFP,B01LPIHTPO,B01JN18HDS,B01MUO6PO7,B01KZ7GKVK,B01AIQT6LY,B01A6O1XEQ,B01D419ZMU,B07GV38GPH,B01LWY3ZIH,B07BBJDBCY,B01C5H70JO,B07CQWC558,B01D41LNAW,B01FWN4TRY,B01D9UU8LI,B07GHBGB2H,B07CHT1F8W,B01A6OMR8W,B01G5WHZLS,B07N5CD69P,B01A840PFC,B07GGG678Y,B01CWQUNLK,B01MUOPKZV,B079QWYQW6,B07CFWZY9T,B079QVQLYJ,B079QP9FV5,B07SVNQQX3,B071H2ZBZM,B079QMWG6N,B079QQYVFD,B01G5XO5WO,B07CNKTXTS,B079QTGP8M,B07L44DTM9,B07MDLPKL3,B01G60Z7TQ,B01N8URI1N,B01JVE4XLM,B079QS1S7G,B079R5Z8XR",B0BVDGTSXR,0.0,0.0,0.0,0.0,0.0,0.0
AEWZJPK4CZNGEA4TNSONGPUNM2ZA,"B07PY8RL3D,B088KTGL51,B0BDYKXP9S,B089T4TMYV,B01MZ6FF74,B06XVTL176,B07B3NGZ8D,B078T3JWT3,B01H7VS542,B07B3Z96KS,B01MUB8K0H,B01H5AHPBY,B07L3ZLZH1,B0189QUHSQ,B079446J91,B07HY9HNG2,B07BS17TG4,B078SFFXJG,B07MXQVJ1M,B074XGZST1,B018JC74UY,B01M4NB3OJ,B01N5GBVKY,B06ZXYBGJH,B01E7XVMPC,B08KH49ZV8,B08123L8V1,B01MQWY9SG,B079SJ3461,B079SPD3L8,B09ZXD8GNK,B081DBQ798,B0748Y8YV1,B07NJHGQQX,B077G81NDX,B01992SKA6,B09MCCVVGK,B08D7TRFJF,B01N06M0ED,B07H2YKR8C,B09ZVKJ4HQ,B07G8HYGK2,B0783N71DX,B07YRY7VZB,B078T15YSP,B07MDY4D77,B0749227VQ,B07V9Q98S2,B07MMP1896,B07MC993PZ",B06XBJDJN1,0.0,0.0,0.0,0.0,0.0,0.0
